"Informe de estadísticas de uso de OJS"
"Informe de estadísticas de uso de OJS predeterminado (COUNTER preparado)"
"Métrica: ojs::counter"
"Dirección URL del informe: http://estudiosdemograficosyurbanos.colmex.mx/index.php/edu/manager/generateReport?metricType=ojs%3A%3Acounter&columns[]=assoc_type&columns[]=submission_id&columns[]=issue_id&columns[]=country_id&columns[]=month&filters=a%3A3%3A%7Bs%3A10%3A%22assoc_type%22%3Ba%3A1%3A%7Bi%3A0%3Bs%3A3%3A%22257%22%3B%7Ds%3A10%3A%22context_id%22%3Bs%3A1%3A%221%22%3Bs%3A3%3A%22day%22%3Ba%3A2%3A%7Bs%3A4%3A%22from%22%3Bs%3A8%3A%2220180101%22%3Bs%3A2%3A%22to%22%3Bs%3A8%3A%2220180709%22%3B%7D%7D"

,Tipo,Texto,Número,País,Mes,Total
,Texto,"Antropología de una ciudad obrera",26,US,201803,3
,Texto,"Antropología de una ciudad obrera",26,US,201804,2
,Texto,"Antropología de una ciudad obrera",26,US,201805,3
,Texto,"Antropología de una ciudad obrera",26,US,201806,7
,Texto,"Antropología de una ciudad obrera",26,VN,201806,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,,201806,2
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,AR,201803,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,AT,201802,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,AT,201803,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,AT,201804,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,AT,201805,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,CL,201803,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,CZ,201803,3
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,DE,201805,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,DO,201801,12
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,FR,201804,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,GB,201801,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,GB,201807,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,IT,201802,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,MX,201801,1
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,MX,201802,6
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,MX,201803,4
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,MX,201804,5
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,US,201801,3
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,US,201802,12
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,US,201803,7
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,US,201804,3
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,US,201805,3
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,US,201806,8
,Texto,"Desarrollo urbano y forma de vida de la clase media en la ciudad de Querétaro",26,VN,201806,1
,Texto,"La población de China y su desarrollo",26,AR,201804,1
,Texto,"La población de China y su desarrollo",26,AR,201805,1
,Texto,"La población de China y su desarrollo",26,AT,201802,1
,Texto,"La población de China y su desarrollo",26,AT,201803,1
,Texto,"La población de China y su desarrollo",26,AT,201804,1
,Texto,"La población de China y su desarrollo",26,AT,201805,1
,Texto,"La población de China y su desarrollo",26,CO,201802,3
,Texto,"La población de China y su desarrollo",26,CZ,201803,2
,Texto,"La población de China y su desarrollo",26,DE,201802,1
,Texto,"La población de China y su desarrollo",26,EC,201805,1
,Texto,"La población de China y su desarrollo",26,FR,201801,1
,Texto,"La población de China y su desarrollo",26,GB,201802,1
,Texto,"La población de China y su desarrollo",26,GB,201804,1
,Texto,"La población de China y su desarrollo",26,GB,201807,1
,Texto,"La población de China y su desarrollo",26,MX,201803,1
,Texto,"La población de China y su desarrollo",26,RU,201804,1
,Texto,"La población de China y su desarrollo",26,US,201801,6
,Texto,"La población de China y su desarrollo",26,US,201802,8
,Texto,"La población de China y su desarrollo",26,US,201803,4
,Texto,"La población de China y su desarrollo",26,US,201804,8
,Texto,"La población de China y su desarrollo",26,US,201805,3
,Texto,"La población de China y su desarrollo",26,US,201806,3
,Texto,"La población de China y su desarrollo",26,VN,201806,1
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,,201804,1
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,CZ,201803,2
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,DE,201806,1
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,FR,201801,1
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,FR,201802,1
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,FR,201804,1
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,GB,201807,1
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,MX,201802,3
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,MX,201804,2
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,PE,201804,1
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,US,201801,3
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,US,201802,3
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,US,201803,3
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,US,201804,3
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,US,201805,2
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,US,201806,3
,Texto,"La región en el pensamiento geográfico anglosajón : notas metodológicas",26,VN,201806,1
,Texto,Presentación,26,CZ,201803,2
,Texto,Presentación,26,DE,201806,1
,Texto,Presentación,26,FR,201801,1
,Texto,Presentación,26,GB,201802,1
,Texto,Presentación,26,GB,201807,1
,Texto,Presentación,26,IT,201804,1
,Texto,Presentación,26,MX,201805,3
,Texto,Presentación,26,US,201801,4
,Texto,Presentación,26,US,201802,3
,Texto,Presentación,26,US,201803,4
,Texto,Presentación,26,US,201804,2
,Texto,Presentación,26,US,201805,4
,Texto,Presentación,26,US,201806,3
,Texto,Presentación,26,VN,201806,1
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,,201806,2
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,CZ,201803,2
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,DE,201805,1
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,FR,201801,1
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,FR,201802,1
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,FR,201804,1
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,MX,201802,1
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,MX,201806,1
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,US,201801,2
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,US,201802,7
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,US,201803,3
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,US,201804,2
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,US,201805,2
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,US,201806,6
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,US,201807,1
,Texto,"Conciliación de la población de los censos y las estadísticas de nacimientos, defunciones y migración a través de una función expolinomial",27,VN,201806,1
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,,201806,1
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,CU,201802,1
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,CZ,201803,2
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,DE,201805,1
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,FR,201801,1
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,FR,201802,1
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,FR,201804,1
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,MX,201801,3
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,MX,201802,1
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,SE,201803,1
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,US,201801,3
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,US,201802,8
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,US,201803,4
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,US,201804,2
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,US,201805,2
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,US,201806,3
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,US,201807,1
,Texto,"La mortalidad diferencial de las mujeres en edades reproductivas",27,VN,201806,1
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,,201806,1
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,AR,201806,1
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,CZ,201803,2
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,DE,201803,2
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,ES,201805,1
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,FR,201804,1
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,GB,201801,1
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,GB,201802,1
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,MX,201801,2
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,MX,201807,3
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,US,201801,6
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,US,201802,6
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,US,201803,3
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,US,201804,3
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,US,201805,4
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,US,201806,4
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,US,201807,3
,Texto,"La pluralidad de trayectorias reproductivas y las transacciones institucionales",27,VN,201806,1
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,,201805,1
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,,201806,1
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,CZ,201803,5
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,DE,201806,1
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,GB,201801,1
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,GB,201802,1
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,GB,201804,1
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,MX,201801,1
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,MX,201803,4
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,MX,201804,3
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,MX,201805,9
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,MX,201806,1
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,US,201801,4
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,US,201802,6
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,US,201803,5
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,US,201804,6
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,US,201805,8
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,US,201806,6
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,US,201807,1
,Texto,"La medición de la población económicamente activa en México al inicio de los años noventa",27,VN,201806,1
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,,201806,2
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,CZ,201803,2
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,DE,201803,1
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,DE,201804,1
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,FR,201804,1
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,GB,201801,1
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,GB,201802,1
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,GB,201807,1
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,MX,201804,3
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,US,201801,3
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,US,201802,7
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,US,201803,3
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,US,201804,4
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,US,201805,2
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,US,201806,5
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,US,201807,1
,Texto,"Los ámbitos geográficos del componente migratorio de la ciudad de México",27,VN,201806,1
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,,201806,1
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,CZ,201803,2
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,DE,201805,1
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,FR,201801,1
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,FR,201802,1
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,FR,201804,1
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,GB,201807,1
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,MX,201806,1
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,RO,201806,1
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,US,201801,2
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,US,201802,3
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,US,201803,3
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,US,201804,3
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,US,201805,2
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,US,201806,7
,Texto,"Aspectos urbanos de la migración laboral : la situación en los países de origen",27,VN,201806,1
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,,201806,3
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,CZ,201803,2
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,DE,201805,1
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,GB,201802,1
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,GB,201804,1
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,GB,201807,1
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,IT,201801,1
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,MX,201801,1
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,MX,201802,2
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,MX,201804,4
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,MX,201805,1
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,SE,201806,1
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,US,201801,3
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,US,201802,7
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,US,201803,3
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,US,201804,4
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,US,201805,2
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,US,201806,5
,Texto,"Desarrollo y urbanización regional en México, 1970-1990",27,VN,201806,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,,201805,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,,201806,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,AR,201802,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,AR,201804,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,AR,201807,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,AT,201802,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,AT,201803,2
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,AT,201804,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,AT,201805,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,CO,201805,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,CO,201806,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,CZ,201803,2
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,DE,201802,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,DE,201803,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,DO,201801,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,DO,201802,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,DO,201803,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,DO,201804,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,DO,201806,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,EC,201804,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,EC,201805,4
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,ES,201803,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,FR,201801,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,GB,201802,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,GB,201804,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,GB,201807,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,GT,201801,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,GT,201804,4
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,GT,201806,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,MX,201801,24
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,MX,201802,9
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,MX,201803,3
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,MX,201804,8
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,MX,201805,9
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,MX,201806,3
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,PA,201806,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,PE,201803,4
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,PE,201806,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,PY,201804,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,US,201801,6
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,US,201802,10
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,US,201803,10
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,US,201804,6
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,US,201805,8
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,US,201806,5
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,US,201807,2
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,VE,201801,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,VE,201804,2
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,VE,201805,1
,Texto,"Reseña y análisis de la mesa redonda de egresados de los programas de maestría en demografía y doctorado en estudios de población",27,VN,201806,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,,201806,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,AT,201802,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,AT,201803,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,AT,201804,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,AT,201805,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,CZ,201803,2
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,DE,201803,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,DE,201805,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,FR,201801,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,GB,201802,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,GB,201804,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,GB,201807,1
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,US,201801,4
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,US,201802,3
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,US,201803,3
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,US,201804,3
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,US,201805,2
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,US,201806,4
,Texto,"La mortalidad infantil y en los primeros años de vida en México, estimada en los censos de 1980 y 1990 y su proyección al 2000",27,VN,201806,1
,Texto,Presentación,27,AT,201802,1
,Texto,Presentación,27,AT,201803,2
,Texto,Presentación,27,AT,201804,1
,Texto,Presentación,27,AT,201805,1
,Texto,Presentación,27,CZ,201803,2
,Texto,Presentación,27,DE,201805,1
,Texto,Presentación,27,FR,201802,1
,Texto,Presentación,27,GB,201801,1
,Texto,Presentación,27,GB,201804,1
,Texto,Presentación,27,GB,201807,1
,Texto,Presentación,27,US,201801,2
,Texto,Presentación,27,US,201802,3
,Texto,Presentación,27,US,201803,4
,Texto,Presentación,27,US,201804,3
,Texto,Presentación,27,US,201805,2
,Texto,Presentación,27,US,201806,3
,Texto,Presentación,27,VN,201806,1
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,,201806,3
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,AT,201802,1
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,AT,201803,2
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,AT,201804,1
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,AT,201805,1
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,CZ,201803,2
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,DE,201803,1
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,DE,201805,1
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,FR,201802,1
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,FR,201804,1
,Texto,"Población y economía en el estado de Quintana Roo : algunas consideraciones de la experiencia reciente",28,GB,201801,1
